번호,회계구분,부서명,세부사업명,통계목,지급일자,사업개요,지출액
890,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-05-31,"2022년 5월 기초주거급여(보증금, 월차임) 추가 지출","          67,056,290"
891,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-05-31,"2022년 5월 기초청년주거급여(보증금, 월차임) 추가 지출","             731,550"
892,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-05-31,2022년 5월 수급자 기초주거급여(미지급분) 수기지출,"             250,000"
893,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-30,저소득 무연고 사망자 안치료 지출(전형*),"             450,000"
894,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-30,2021년도 의료급여 건강생활유지비 잔액 지급,"         210,858,660"
895,일반회계,사회복지과,가사간병 방문지원사업,사회복지사업보조,2022-05-27,2022년 4차 가사간병 방문지원사업 예탁금 지급,"          20,688,000"
896,일반회계,사회복지과,저소득 틈새계층 건강보험료 및 노인장기요양보험료 지원,사회보장적수혜금,2022-05-27,2022년 5월 저소득층 건강보험료 지원,"           3,019,020"
897,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-27,의료급여 요양비(당뇨소모성재료비) 지급 (유*현 외 22명),"           2,155,000"
898,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-27,의료급여 요양비(산소치료) 지급 (장*우 외 51명),"           7,640,000"
899,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-27,장애인보조기기(의료급여) 급여지급 (강*야 외 18명),"          10,739,000"
900,일반회계,사회복지과,자활근로사업지원(위탁사업),사회복지사업보조,2022-05-26,2022년 5월 자활기업 한시적 인건비 교부,"           1,421,160"
901,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-26,기초생계급여수급자 장제급여 지출(전형* 외 5명),"           4,800,000"
902,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-26,기초주거급여수급자 장제급여 지출(최병*),"             800,000"
903,일반회계,사회복지과,생계급여,시책추진업무추진비,2022-05-25,사회복지 시책추진업무추진비 지급,"              39,000"
904,일반회계,사회복지과,생계급여,시책추진업무추진비,2022-05-25,사회복지 시책추진업무추진비 지급,"              24,500"
905,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-24,기초생계급여수급자 장제급여 지출(김기* 외 2명),"           2,400,000"
906,일반회계,사회복지과,생계급여,시책추진업무추진비,2022-05-23,사회복지 시책추진업무추진비 지급,"              83,000"
907,일반회계,사회복지과,희망키움통장(Ⅰ),시책추진업무추진비,2022-05-23,탈수급지원 시책추진업무추진비 지급,"              53,700"
908,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-05-20,2022년 5월 국민기초수급자 생계급여 반납,"          -3,776,650"
909,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-05-20,2022년 5월 국민기초수급자 생계급여 지출,"       5,744,777,850"
910,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-05-20,2022년 5월 입양대상아동 생계급여 지출,"           2,333,800"
911,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-20,기초생계급여수급자 장제급여 지출(강은* 외 6명),"           5,600,000"
912,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-20,기초주거급여수급자 해산급여 지출(이채*),"             700,000"
913,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-05-20,"2022년 5월 기초주거급여(보증금, 월차임) 지출","       4,026,648,870"
914,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-05-20,"2022년 5월 기초청년주거급여(보증금, 월차임) 지출","           5,729,770"
915,일반회계,사회복지과,인력운영비(의료급여관리사),공무직(무기계약)근로자보수,2022-05-20,2022년 5월 의료급여관리사 가족수당 지급,"             340,000"
916,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-20,의료급여 기타요양비(기침유발기)지급 (박*현 외 1명),"             320,000"
917,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-20,의료급여 요양비(당뇨소모성재료비) 지급 (조*연 외 27명),"           3,209,800"
918,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-20,의료급여 요양비(양압기) 지급 (김*진 외 7명),"             712,000"
919,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-20,의료급여 요양비(인공호흡기)지급 (권*현 외 5명),"           3,500,530"
920,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(인건비),공무직(무기계약)근로자보수,2022-05-20,2022년 5월 의료급여관리사 임금 지급,"           7,757,080"
921,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-05-19,기초생계수급자 정부양곡 본인부담금 지출 (22.5월 공제분),"          25,396,800"
922,일반회계,사회복지과,정부양곡관리,사회보장적수혜금,2022-05-19,2022년 4월 정부양곡 택배비 지출,"          32,275,600"
923,일반회계,사회복지과,자활근로사업지원(위탁사업),공공운영비,2022-05-18,2022년 4월 면목역 광장 경찰 초소(동행센터) 통신요금 지출,"              34,100"
924,일반회계,사회복지과,기본경비,공공운영비,2022-05-18,2022년 4월분 e-그린 우편요금 지출,"           1,122,900"
925,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-17,기초생계급여수급자 장제급여 지출(이윤* 외 2명),"           2,400,000"
926,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-17,기초주거급여수급자 장제급여 지출(강동*),"             800,000"
927,일반회계,사회복지과,기본경비,사무관리비,2022-05-16,사무실 사물함 수리 비용 지급,"              60,000"
928,일반회계,사회복지과,기본경비,부서운영업무추진비,2022-05-16,부서운영 업무추진비 지급,"             178,300"
929,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),사무관리비,2022-05-12,2022년 5월 사무용품(프린터) 렌탈비 지급,"              77,000"
930,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-12,의료급여 요양비(당뇨소모성재료비) 지급 (문*권 외 24명),"           2,402,500"
931,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-12,장애인보조기기(의료급여) 급여지급 (김*순 외 6명),"           6,666,000"
932,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-11,기초생계급여수급자 장제급여 지출(최부* 외 3명),"           3,200,000"
933,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-11,기초생계급여수급자 해산급여 지출(신주*),"             700,000"
934,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-11,기초의료급여수급자 장제급여 지출(전계*),"             800,000"
935,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-11,기초주거급여수급자 장제급여 지출(이경* 외 1명),"           1,600,000"
936,일반회계,사회복지과,자활근로사업지원(위탁사업),공공운영비,2022-05-10,2022년 4월 면목역 광장 경찰 초소(동행센터) 전기요금 지출,"              79,120"
937,일반회계,사회복지과,기본경비,사무관리비,2022-05-10,2022년 4월분 사회복지과 기본업무추진급량비 지급,"           3,832,000"
938,일반회계,사회복지과,기본경비,사무관리비,2022-05-10,5월 부서비품 유지관리비 지출,"              49,900"
939,일반회계,사회복지과,생계급여,시책추진업무추진비,2022-05-10,사회복지 시책추진업무추진비 지급,"              27,200"
940,일반회계,사회복지과,생계급여,시책추진업무추진비,2022-05-10,사회복지 시책추진업무추진비 지급,"              88,000"
941,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-10,저소득 무연고 사망자 안치료 지출(김윤*),"             450,000"
942,일반회계,사회복지과,자활근로사업지원(근로유지형),공공운영비,2022-05-09,20212년 04월분 근로유지형 4대보험료 지출,"             620,480"
943,일반회계,사회복지과,자활근로사업지원(근로유지형),공공운영비,2022-05-09,20212년 04월분 근로유지형 4대보험료 지출(,"             509,850"
944,일반회계,사회복지과,자활근로사업지원(근로유지형),공공운영비,2022-05-09,20212년 04월분 근로유지형 4대보험료 지출(고용),"             758,890"
945,일반회계,사회복지과,자활근로사업지원(복지도우미형),공공운영비,2022-05-09,20212년 04월분 복지도우미 4대보험료 지출,"           1,187,080"
946,일반회계,사회복지과,자활근로사업지원(복지도우미형),공공운영비,2022-05-09,20212년 04월분 복지도우미 4대보험료 지출(고용),"             943,630"
947,일반회계,사회복지과,자활근로사업지원(복지도우미형),공공운영비,2022-05-09,20212년 04월분 복지도우미 4대보험료 지출(산재),"             381,210"
948,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-09,기초생계급여수급자 장제급여 지출(허금* 외 5명),"           4,800,000"
949,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-09,기초주거급여수급자 장제급여 지출(김순* 외 1명),"           1,600,000"
950,일반회계,사회복지과,주거급여,민간위탁금,2022-05-09,2022년 수선유지급여 사업비 지출,"         126,500,000"
951,일반회계,사회복지과,생계급여,시책추진업무추진비,2022-05-06,사회복지 시책추진업무추진비 지급,"             102,000"
952,일반회계,사회복지과,생계급여,시책추진업무추진비,2022-05-06,사회복지 시책추진업무추진비 지급,"              37,500"
953,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-06,의료급여 요양비(당뇨소모성재료비) 지급 (조*영 외 19명),"           1,864,000"
954,일반회계,사회복지과,기본경비,사무관리비,2022-05-04,2022년 4월 의료급여관리사 급량비 지급,"             640,000"
955,일반회계,사회복지과,기본경비,국내여비,2022-05-04,2022년 4월 기본업무추진여비 지급,"           5,010,000"
956,일반회계,사회복지과,인력운영비(의료급여관리사),공무직(무기계약)근로자보수,2022-05-04,2022년 4월 의료급여관리사 수당 지급,"             400,000"
957,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-03,기초생계급여수급자 장제급여 지출(장경* 외 2명),"           2,400,000"
958,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-05-03,기초주거급여수급자 장제급여 지출(홍지* 외 2명),"           2,400,000"
959,일반회계,사회복지과,마스크 등 방역물품 지원,사무관리비,2022-05-03,저소득층 재난대응용 마스크 등 방역물품 구매,"          54,558,270"
960,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),국내여비,2022-05-03,2022년 4월 의료급여관리사 국내여비 지급,"           1,040,000"
961,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-03,"의료급여 기타요양비(자동복막투석, 자가도뇨)지급 (정*용 외 9명)","           5,253,820"
962,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-03,장애인보조기기(의료급여) 급여지급 (이*주 외 23명),"          15,394,300"
963,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(인건비),공무직(무기계약)근로자보수,2022-05-03,2022년 4월 의료급여관리사 사회보험료 및 퇴직충당금 지출,"           2,711,230"
964,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(인건비),공무직(무기계약)근로자보수,2022-05-03,2022년 4월 의료급여관리사 시간외 수당 지급,"           1,267,870"
965,일반회계,사회복지과,생계급여,사무관리비,2022-05-02,무연고 사망자(수급자) 신문 공고료 지출,"             616,000"
966,일반회계,사회복지과,저소득 틈새계층 건강보험료 및 노인장기요양보험료 지원,사회보장적수혜금,2022-05-02,2022년 4월 저소득층 건강보험료 지원,"           3,032,490"
967,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-05-02,의료급여 본인부담 보상금 지급(2021.10차수),"           2,024,640"
968,일반회계,사회복지과,자활근로사업지원(근로유지형),사회보장적수혜금,2022-04-29,2022년 04월 근로유지형 자활근로사업 임금지급,"          32,418,210"
969,일반회계,사회복지과,자활근로사업지원(위탁사업),시책추진업무추진비,2022-04-29,자활지원 시책추진업무추진비 지급,"              49,100"
970,일반회계,사회복지과,자활근로사업지원(위탁사업),시책추진업무추진비,2022-04-29,자활지원 시책추진업무추진비 지급,"             159,000"
971,일반회계,사회복지과,자활근로사업지원(복지도우미형),사회보장적수혜금,2022-04-29,2022년 04월 복지도우미 자활근로사업 임금지급,"          25,801,170"
972,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-29,2022년 4월 국민기초수급자 생계급여(추가급여) 지출,"          59,928,200"
973,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-29,2022년 4월 청년희망키움통장 근로소득공제금 지출,"             500,000"
974,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-29,기초생계급여수급자 장제급여 지출(하준* 외 3명),"           3,200,000"
975,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-29,기초주거급여수급자 장제급여 지출(조연* 외 1명),"           2,400,000"
976,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-04-29,"2022년 4월 기초주거급여(보증금, 월차임) 추가 지출","          67,488,200"
977,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-04-29,"2022년 4월 기초청년주거급여(보증금, 월차임) 추가 지출","             381,180"
978,자활기금,사회복지과,내부거래지출(자활기금),예탁금,2022-04-29,2022년 중랑구 통합재정안정화 기금(통합계정) 예탁금 지출,"       1,000,000,000"
979,일반회계,사회복지과,지역자활센터운영지원,사회복지시설법정운영비보조,2022-04-28,2022년 5월 지역자활센터 운영비 교부,"          35,020,000"
980,일반회계,사회복지과,자활근로사업지원(위탁사업),공공운영비,2022-04-28,2022년 3월 면목역 광장 경찰 초소(동행센터) 통신요금 지출,"              34,100"
981,일반회계,사회복지과,자활근로사업지원(위탁사업),사회복지사업보조,2022-04-28,2022년 5월 자활근로 위탁사업비 교부,"         248,746,290"
982,일반회계,사회복지과,생계급여,시책추진업무추진비,2022-04-28,사회복지 시책추진업무추진비 지급,"              34,500"
983,일반회계,사회복지과,자활근로사업지원(위탁사업),공공운영비,2022-04-27,2022년 3월~4월 면목역 광장 경찰 초소(동행센터) 수도요금 지출,"              14,900"
984,일반회계,사회복지과,자활근로사업지원(위탁사업),사회복지사업보조,2022-04-27,2022년 4월 자활기업 한시적 인건비 교부,"           1,421,160"
985,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-04-27,의료급여 기타요양비(기침유발기)지급 (공*식 외 3명),"             640,000"
986,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-04-27,의료급여 요양비(당뇨병 관리기기) 지급 (정*일),"             210,000"
987,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-04-27,의료급여 요양비(당뇨소모성재료비) 지급 (박*동 외 9명),"           1,590,000"
988,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-04-27,의료급여 요양비(산소치료) 지급 (김*철 외 79명),"          12,460,000"
989,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-04-27,의료급여 요양비(양압기)지급 (김*준 외 39명),"           2,920,640"
990,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-04-27,의료급여 요양비(인공호흡기)지급 (박*현 외 8명),"           5,046,990"
991,일반회계,사회복지과,자활근로사업지원(위탁사업),시책추진업무추진비,2022-04-26,자활지원 시책추진업무추진비 지급,"              32,000"
992,일반회계,사회복지과,기본경비,부서운영업무추진비,2022-04-26,부서운영 업무추진비 지급,"             142,100"
993,일반회계,사회복지과,생계급여,시책추진업무추진비,2022-04-26,사회복지 시책추진업무추진비 지급,"              80,000"
994,일반회계,사회복지과,생계급여,시책추진업무추진비,2022-04-26,사회복지 시책추진업무추진비 지급,"              48,000"
995,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-26,기초생계급여수급자 장제급여 지출(오형* 외 7명),"           6,400,000"
996,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-26,기초주거급여수급자 장제급여 지출(강상* 외 1명),"           1,550,000"
997,일반회계,사회복지과,청년저축계좌,사회복지사업보조,2022-04-26,2022년 2분기 청년저축계좌 지원금(근로소득장려금) 예탁금 지출,"         198,000,000"
998,일반회계,사회복지과,마스크 등 방역물품 지원,사무관리비,2022-04-25,저소득층 재난대응용 마스크 등 방역물품 구매,"         227,672,330"
999,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-21,기초생계급여수급자 장제급여 지출(임순*),"             800,000"
1000,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-21,기초주거급여수급자 장제급여 지출(임진* 외 1명),"           4,000,000"
1001,일반회계,사회복지과,가사간병 방문지원사업,사회복지사업보조,2022-04-21,2022년 3차 가사간병 방문지원사업 예탁금 지급,"          26,528,000"
1002,일반회계,사회복지과,희망키움통장(Ⅰ),사회복지사업보조,2022-04-21,2022년 2분기 희망키움통장(Ⅰ) 지원금(근로소득장려금) 예탁금 지출,"          20,320,000"
1003,일반회계,사회복지과,내일키움통장,사회복지사업보조,2022-04-21,2022년 2분기 내일키움통장 지원금(근로소득장려금) 예탁금 지출,"           6,200,000"
1004,일반회계,사회복지과,청년희망키움통장,사회복지사업보조,2022-04-21,2022년 2분기 청년희망키움통장 지원금(근로소득장려금) 예탁금 지출,"          10,900,000"
1005,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-20,2022년 4월 국민기초수급자 생계급여 지출,"       5,657,773,630"
1006,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-20,2022년 4월 국민기초수급자 생계급여 지출(수기분),"           1,692,290"
1007,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-20,2022년 4월 입양대상아동 생계급여 지출,"           2,333,800"
1008,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-20,기초생계수급자 정부양곡 본인부담금 지출 (22.4월 공제분),"          24,928,800"
1009,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-04-20,"2022년 4월 기초주거급여(보증금, 월차임) 지출","       3,937,319,640"
1010,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-04-20,"2022년 4월 기초청년주거급여(보증금, 월차임) 지출","           3,596,090"
1011,일반회계,사회복지과,주거급여,사회보장적수혜금,2022-04-20,2022년 4월 수급자 기초주거급여(미지급분) 수기지출,"             780,000"
1012,일반회계,사회복지과,희망키움통장(Ⅰ),시책추진업무추진비,2022-04-20,탈수급지원 시책추진업무추진비 지급,"              30,400"
1013,일반회계,사회복지과,희망키움통장(Ⅰ),시책추진업무추진비,2022-04-20,탈수급지원 시책추진업무추진비 지급,"             108,000"
1014,일반회계,사회복지과,인력운영비(의료급여관리사),공무직(무기계약)근로자보수,2022-04-20,2022년 4월 의료급여관리사 가족수당 지급,"             340,000"
1015,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-04-20,의료급여 요양비(당뇨소모성재료비) 지급 (신*균 외 21명),"           3,503,150"
1016,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(인건비),공무직(무기계약)근로자보수,2022-04-20,2022년 4월 의료급여관리사 임금 지급,"           7,915,210"
1017,일반회계,사회복지과,자활근로사업지원(위탁사업),시책추진업무추진비,2022-04-19,자활지원 시책추진업무추진비 지급,"              98,000"
1018,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-19,기초생계급여수급자 장제급여 지출(김균* 외 1명),"           1,600,000"
1019,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-19,기초주거급여수급자 장제급여 지출(임진* 외 1명),"           1,600,000"
1020,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-19,저소득 무연고 사망자 안치료 지출(장홍* 외 2명),"           1,080,000"
1021,일반회계,사회복지과,정부양곡관리,사회보장적수혜금,2022-04-19,2022년 3월 정부양곡 택배비 지출,"          31,858,400"
1022,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),공공운영비,2022-04-19,2022년 4월 의료급여관리사 사례관리 업무폰 요금 지출,"              66,000"
1023,일반회계,사회복지과,기본경비,부서운영업무추진비,2022-04-18,부서운영 업무추진비 지급,"             133,000"
1024,일반회계,사회복지과,자활근로사업지원(위탁사업),시책추진업무추진비,2022-04-15,자활지원 시책추진업무추진비 지급,"              18,000"
1025,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-15,기초생계급여수급자 장제급여 지출(김재* 외 8명),"           7,200,000"
1026,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-04-15,의료급여 요양비(당뇨병 관리기기) 지급 (정*일),"           1,700,000"
1027,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-04-15,의료급여 요양비(당뇨소모성재료비) 지급 (최*순 외 29명),"           3,656,500"
1028,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-04-15,장애인보조기기(의료급여) 급여지급 (이*봉 외 11명),"           8,268,000"
1029,일반회계,사회복지과,기본경비,공공운영비,2022-04-14,2022년 3월분 e-그린 우편요금 지출,"           1,221,300"
1030,일반회계,사회복지과,자활근로사업지원(위탁사업),시책추진업무추진비,2022-04-13,자활지원 시책추진업무추진비 지급,"             146,000"
1031,일반회계,사회복지과,자활근로사업지원(위탁사업),사회복지사업보조,2022-04-13,2022년 4월 자활근로 위탁사업비 교부,"         184,733,640"
1032,일반회계,사회복지과,기본경비,사무관리비,2022-04-13,2022년 3월분 사회복지과 기본업무추진급량비 지급,"           3,744,000"
1033,일반회계,사회복지과,기본경비,사무관리비,2022-04-13,4월 부서비품 유지관리비 지출,"              49,900"
1034,일반회계,사회복지과,생계급여,시책추진업무추진비,2022-04-13,사회복지 시책추진업무추진비 지급,"              76,000"
1035,일반회계,사회복지과,생계급여,시책추진업무추진비,2022-04-13,사회복지 시책추진업무추진비 지급,"              15,000"
1036,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-12,2022년 1월 국민기초수급자 생계급여 지출,"            -626,550"
1037,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-12,2022년 1월 국민기초수급자 생계급여(추가급여) 지출,"            -275,950"
1038,일반회계,사회복지과,생계급여,사회보장적수혜금,2022-04-12,2022년 2월 국민기초수급자 생계급여 지출,"          -1,465,820"
1039,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-12,기초생계급여수급자 장제급여 지출(오해* 외 3명),"           3,200,000"
1040,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-12,기초의료급여수급자 장제급여 지출(이시*),"             800,000"
1041,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-12,기초주거급여수급자 장제급여 지출(손창* 외 1명),"           1,600,000"
1042,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),사무관리비,2022-04-12,2022년 4월 사무용품(프린터) 렌탈비 지급,"              77,000"
1043,일반회계,사회복지과,지역자활센터운영지원,사회복지시설법정운영비보조,2022-04-11,2022년 4월 지역자활센터 운영비 교부,"          33,620,000"
1044,일반회계,사회복지과,자활근로사업지원(위탁사업),공공운영비,2022-04-11,2022년 3월 면목역 광장 경찰 초소(동행센터) 전기요금 지출,"             104,440"
1045,일반회계,사회복지과,자활근로사업지원(위탁사업),시책추진업무추진비,2022-04-11,자활지원 시책추진업무추진비 지급,"             146,000"
1046,일반회계,사회복지과,기본경비,국내여비,2022-04-11,2022년 대통령 선거 근무자 여비 지급,"             280,000"
1047,일반회계,사회복지과,기본경비,사무관리비,2022-04-11,4월 부서비품 유지관리비 지출,"              49,900"
1048,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),사무관리비,2022-04-11,2022년 4월 사무용품(프린터) 렌탈비 지급,"              77,000"
1049,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-04-11,본인부담환급금 지급(202202차수),"             530,330"
1050,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-08,기초생계급여수급자 장제급여 지출(박광* 외 6명),"           5,600,000"
1051,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-08,기초주거급여수급자 장제급여 지출(장계* 외 1명),"           1,600,000"
1052,일반회계,사회복지과,자활근로사업지원(근로유지형),공공운영비,2022-04-07,20212년 03월분 근로유지형 4대보험료 지출(고용),"             387,450"
1053,일반회계,사회복지과,자활근로사업지원(근로유지형),공공운영비,2022-04-07,20212년 03월분 근로유지형 4대보험료 지출(국민연금),"             417,860"
1054,일반회계,사회복지과,자활근로사업지원(근로유지형),공공운영비,2022-04-07,20212년 03월분 근로유지형 4대보험료 지출(산재),"             294,620"
1055,일반회계,사회복지과,자활근로사업지원(복지도우미형),공공운영비,2022-04-07,20212년 03월분 복지도우미 4대보험료 지출(고용),"             517,350"
1056,일반회계,사회복지과,자활근로사업지원(복지도우미형),공공운영비,2022-04-07,"20212년 03월분 복지도우미 4대보험료 지출(국민,건강)","           1,423,520"
1057,일반회계,사회복지과,자활근로사업지원(복지도우미형),공공운영비,2022-04-07,20212년 03월분 복지도우미 4대보험료 지출(산재),"             231,780"
1058,일반회계,사회복지과,기본경비,사무관리비,2022-04-07,2022년 3월분 사회복지과 기본업무추진급량비 지급,"           3,744,000"
1059,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-07,기초생계급여수급자 장제급여 지출(정성* 외 5명),"           4,800,000"
1060,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-07,기초의료급여수급자 장제급여 지출(김봉*),"             800,000"
1061,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-07,기초주거급여수급자 장제급여 지출(정순* 외 3명),"           3,200,000"
1062,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-07,기초주거급여수급자 해산급여 지출(이미*),"             700,000"
1063,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-04-06,"의료급여 기타요양비(자동복막투석, 자가도뇨)지급 (허*남 외 7명)","           4,536,960"
1064,의료급여기금특별회계,사회복지과,의료급여 자치단체경상보조(수급자지원),의료및구료비,2022-04-06,의료급여 요양비(당뇨소모성재료비) 지급 (황*숙 외 18명),"           2,565,700"
1065,일반회계,사회복지과,기본경비,사무관리비,2022-04-05,2022년 3월 의료급여관리사 급량비 지급,"             640,000"
1066,일반회계,사회복지과,기본경비,국내여비,2022-04-05,2022년 3월 기본업무추진여비 지급,"           5,610,000"
1067,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-05,기초생계급여수급자 장제급여 지출(박길* 외 8명),"           7,200,000"
1068,일반회계,사회복지과,해산장제급여,사회보장적수혜금,2022-04-05,기초주거급여수급자 장제급여 지출(이기* 외 1명),"           1,600,000"
1069,일반회계,사회복지과,인력운영비(의료급여관리사),공무직(무기계약)근로자보수,2022-04-05,2022년 3월 의료급여관리사 수당 지급,"             400,000"
1070,일반회계,사회복지과,기본경비,부서운영업무추진비,2022-04-04,부서운영 업무추진비 지급,"             128,560"
1071,일반회계,사회복지과,희망키움통장(Ⅰ),시책추진업무추진비,2022-04-04,탈수급지원 시책추진업무추진비 지급,"              75,000"
1072,일반회계,사회복지과,자활근로사업지원(근로유지형),사회보장적수혜금,2022-03-31,2022년 03월 근로유지형 자활근로사업 임금지급,"          33,934,250"
1073,일반회계,사회복지과,자활근로사업지원(위탁사업),시책추진업무추진비,2022-03-31,자활지원 시책추진업무추진비 지급,"              32,500"
1074,일반회계,사회복지과,자활근로사업지원(복지도우미형),사회보장적수혜금,2022-03-31,2022년 03월 복지도우미 자활근로사업 임금지급,"          26,825,520"
